name,gender,count
yushma,female,1
yushma,male,1
yusna,female,1
yusna,male,1
yuv,male,2
yuva,female,1
yuva,male,2
yuvaraj,male,2
yuvraj,male,5
yuwaraj,male,1
yuyutshu,male,3
yuyutsu,male,2
yuzan,male,2
zaheer,male,1
zakki,male,1
zeni,female,1
zenish,male,2
zenisha,female,4
zenith,male,2
zenithar,male,2
ziaul,male,1
zigar,male,3
zippy,male,1
